File_path,store_procedure_name,Extracted,db
DataLakeHRISToBase_PER_ALL_ASSIGNMENTS_F_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_ALL_ASSIGNMENTS_F_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_ALL_ASSIGNMENTS_F_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_ALL_ASSIGNMENTS_F_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_ALL_ASSIGNMENTS_F_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_ALL_PEOPLE_F_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_ALL_PEOPLE_F_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_ALL_PEOPLE_F_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_ALL_PEOPLE_F_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_ALL_PEOPLE_F_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_ANALYSIS_CRITERIA_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_ANALYSIS_CRITERIA_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_ANALYSIS_CRITERIA_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_ANALYSIS_CRITERIA_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_ANALYSIS_CRITERIA_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_ASSIGNMENT_STATUS_TYPES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_ASSIGNMENT_STATUS_TYPES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_ASSIGNMENT_STATUS_TYPES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_ASSIGNMENT_STATUS_TYPES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_ASSIGNMENT_STATUS_TYPES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_COMPETENCES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_COMPETENCES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_COMPETENCES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_COMPETENCES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_COMPETENCES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_COMPETENCE_ELEMENTS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_COMPETENCE_ELEMENTS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_COMPETENCE_ELEMENTS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_COMPETENCE_ELEMENTS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_COMPETENCE_ELEMENTS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_GRADES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_GRADES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_GRADES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_GRADES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_GRADES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_JOBS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_JOBS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_JOBS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_JOBS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_JOBS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_JOB_GROUPS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_JOB_GROUPS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_JOB_GROUPS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_JOB_GROUPS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_JOB_GROUPS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_ORGANIZATION_STRUCTURES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_ORGANIZATION_STRUCTURES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_ORGANIZATION_STRUCTURES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_ORGANIZATION_STRUCTURES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_ORGANIZATION_STRUCTURES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_ELEMENTS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_ELEMENTS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_ELEMENTS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_ELEMENTS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_ELEMENTS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_VERSIONS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_VERSIONS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_VERSIONS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_VERSIONS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_ORG_STRUCTURE_VERSIONS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PAY_BASES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PAY_BASES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PAY_BASES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PAY_BASES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PAY_BASES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PAY_PROPOSALS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PAY_PROPOSALS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PAY_PROPOSALS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PAY_PROPOSALS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PAY_PROPOSALS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PERFORMANCE_REVIEWS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PERFORMANCE_REVIEWS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PERFORMANCE_REVIEWS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PERFORMANCE_REVIEWS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PERFORMANCE_REVIEWS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PERIODS_OF_PLACEMENT_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PERIODS_OF_PLACEMENT_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PERIODS_OF_PLACEMENT_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PERIODS_OF_PLACEMENT_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PERIODS_OF_PLACEMENT_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PERIODS_OF_SERVICE_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PERIODS_OF_SERVICE_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PERIODS_OF_SERVICE_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PERIODS_OF_SERVICE_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PERIODS_OF_SERVICE_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PERSON_ANALYSES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PERSON_ANALYSES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PERSON_ANALYSES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PERSON_ANALYSES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PERSON_ANALYSES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PERSON_TYPES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PERSON_TYPES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PERSON_TYPES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PERSON_TYPES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PERSON_TYPES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_PHONES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_PHONES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_PHONES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_PHONES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_PHONES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_QUALIFICATIONS_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_QUALIFICATIONS_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_QUALIFICATIONS_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_QUALIFICATIONS_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_QUALIFICATIONS_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PER_QUALIFICATION_TYPES_B0,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PER_QUALIFICATION_TYPES_B0,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PER_QUALIFICATION_TYPES_B0,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PER_QUALIFICATION_TYPES_B0,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PER_QUALIFICATION_TYPES_B0,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_PositionBN,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_PositionBN,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_PositionBN,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_PositionBN,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_PositionBN,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_TerminationBN,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_TerminationBN,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_TerminationBN,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_TerminationBN,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_TerminationBN,spEndAuditLog,UPDATE	AuditLog,No db found
DataLakeHRISToBase_TimeInBN,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DataLakeHRISToBase_TimeInBN,spBeginAuditLog,INSERT INTO AuditLog,No db found
DataLakeHRISToBase_TimeInBN,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DataLakeHRISToBase_TimeInBN,spEndAuditLog,FROM AuditLog,No db found
DataLakeHRISToBase_TimeInBN,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_ARBalance,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_ARBalance,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_ARBalance,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_ARBalance,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_ARBalance,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_Calculated,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_Calculated,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_Calculated,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_Calculated,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_Calculated,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_Calculated,spFactWeeklyMeasureLoad_Calculated,from DW_Landing.[CalculatedLanding],DW_Landing
DWMartIncrementalLoad_Calculated,spFactWeeklyMeasureLoad_Calculated,INSERT INTO [dbo].[FactWeeklyMeasure],[dbo]
DWMartIncrementalLoad_Calculated,spFactWeeklyMeasureLoad_Calculated,FROM [DW_Landing].[dbo].[CalculatedLanding] as a,[DW_Landing]
DWMartIncrementalLoad_Calculated,spFactWeeklyMeasureLoad_Calculated,join [dbo].[DimCostCenter] as b on a.CostCenterNumber,[dbo]
DWMartIncrementalLoad_Calculated,spFactWeeklyMeasureLoad_Calculated,From and EDWEffectiveTo,No db found
DWMartIncrementalLoad_Calculated,spFactWeeklyMeasureLoad_Calculated,join [dbo].[DimDataScenario] as c on a.[DataScenarioName],[dbo]
DWMartIncrementalLoad_Calculated,spFactWeeklyMeasureLoad_Calculated,join [dbo].[DimMeasure] as d on a.[MeasureName],[dbo]
DWMartIncrementalLoad_CenterStatusSnapshot,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_CenterStatusSnapshot,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_CenterStatusSnapshot,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_CenterStatusSnapshot,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_CenterStatusSnapshot,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_DailyFTE,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_DailyFTE,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_DailyFTE,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_DailyFTE,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_DailyFTE,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_DailyNetRevenue,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_DailyNetRevenue,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_DailyNetRevenue,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_DailyNetRevenue,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_DailyNetRevenue,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_DimCostCenter,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_DimCostCenter,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_DimCostCenter,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_DimCostCenter,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_DimCostCenter,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_DimDataScenario,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_DimDataScenario,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_DimDataScenario,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_DimDataScenario,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_DimDataScenario,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_DimMeasure,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_DimMeasure,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_DimMeasure,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_DimMeasure,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_DimMeasure,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_DimTimeCalculation,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_DimTimeCalculation,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_DimTimeCalculation,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_DimTimeCalculation,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_DimTimeCalculation,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_FTESnapshot,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_FTESnapshot,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_FTESnapshot,spEndAuditLog,UPDATE	AuditLog,No db found
DWMartIncrementalLoad_FTESnapshot,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
DWMartIncrementalLoad_FTESnapshot,spBeginAuditLog,INSERT INTO AuditLog,No db found
DWMartIncrementalLoad_FTESnapshot,spFactWeeklyMeasureLoad_FTESnapshot,from DW_Landing.[FTESnapshotLanding],DW_Landing
DWMartIncrementalLoad_FTESnapshot,spFactWeeklyMeasureLoad_FTESnapshot,INSERT INTO [dbo].[FactWeeklyMeasure],[dbo]
DWMartIncrementalLoad_FTESnapshot,spFactWeeklyMeasureLoad_FTESnapshot,FROM [DW_Landing].[dbo].[FTESnapshotLanding] as a,[DW_Landing]
DWMartIncrementalLoad_FTESnapshot,spFactWeeklyMeasureLoad_FTESnapshot,join [dbo].[DimCostCenter] as b on a.CostCenterNumber,[dbo]
DWMartIncrementalLoad_FTESnapshot,spFactWeeklyMeasureLoad_FTESnapshot,From and EDWEffectiveTo,No db found
DWMartIncrementalLoad_FTESnapshot,spFactWeeklyMeasureLoad_FTESnapshot,join [dbo].[DimDataScenario] as c on a.[DataScenarioName],[dbo]
DWMartIncrementalLoad_FTESnapshot,spFactWeeklyMeasureLoad_FTESnapshot,join [dbo].[DimMeasure] as d on a.[MeasureName],[dbo]
DWMartIncrementalLoad_GLBalancePlanAllocation_FTE,spEndAuditLog,update  audit table after the DML operation on the table,No db found
DWMartIncrementalLoad_GLBalancePlanAllocation_FTE,spEndAuditLog,FROM AuditLog,No db found
DWMartIncrementalLoad_GLBalancePlanAllocation_FTE,spEndAuditLog,UPDATE	AuditLog,No db found
